,IMDB ID,Mojo ID,title,Genres,Year,Domestic Gross ($),Worldwide Gross ($),Opening ($),Budget,Opening Theaters,Release Date,MPAA,In Realease (Days),Widest Release,Stars,Director(s),Writer(s),Producer(s),Running time (min),IMDB score,IMDB votes,Metascore,Meta Users,Country,Language,Distributor,Plot Outline
10,tt2379713,1363576321,Spectre,"Action
    
        Adventure
    
        Thriller",2015,200074609,880674609,70403148,245000000.0,3929,6-Nov-15,PG-13,422,3929,"Daniel Craig
Christoph Waltz
Léa Seydoux
Ralph Fiennes
Monica Bellucci",Sam Mendes,"John Logan
 Neal Purvis
 Robert Wade
 Jez Butterworth
 John Logan
 Neal Purvis
 Robert Wade
 Ian Fleming","Zakaria Alaoui
 Barbara Broccoli
 Daniel Craig
 Roberto Malerba
 Callum McDougall
 Andrew Noakes
 Stacy Perskie
 David Pope
 Wolfgang Ramml
 Jayne-Ann Tenggren
 Gregg Wilson
 Michael G. Wilson",148,6.8,386281,60.0,"1,179 user
443 critic
","UK
USA
Austria
Mexico
Italy
Morocco",English,Sony Pictures Entertainment (SPE),"A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions."
11,tt2381249,1382188545,Mission: Impossible - Rogue Nation,"Action
    
        Adventure
    
        Thriller",2015,195042377,682714267,55520089,150000000.0,3956,31-Jul-15,PG-13,154,3988,"Tom Cruise
Jeremy Renner
Simon Pegg
Rebecca Ferguson
Ving Rhames",Christopher McQuarrie,"Bruce Geller
 Christopher McQuarrie
 Drew Pearce
 Christopher McQuarrie","J.J. Abrams
 Zakaria Alaoui
 Bryan Burk
 Tom Cruise
 David Ellison
 Dana Goldberg
 Don Granger
 Thomas Hayslip
 Helen Medrano
 Jake Myers
 Maricel Pagulayan
 Daniel M. Stillman",131,7.4,343509,75.0,"550 user
512 critic
","USA
China
Hong Kong
Austria
UK
Morocco",English,Paramount Pictures,Ethan and his team take on their most impossible mission yet when they have to eradicate an international rogue organization as highly skilled as they are and committed to destroying the IMF.
12,tt2848292,3932718593,Pitch Perfect 2,"Comedy
    
        Music",2015,184296230,287144079,69216890,29000000.0,3473,15-May-15,PG-13,231,3660,"Anna Kendrick
Rebel Wilson
Hailee Steinfeld
Brittany Snow
Skylar Astin",Elizabeth Banks,"Kay Cannon
 Mickey Rapkin","Elizabeth Banks
 Paul Brooks
 Kay Cannon
 Garrett Grant
 Max Handelman
 Jeff Levine
 Jason Moore
 Scott Niemeyer
 Jonathan Shore",115,6.4,142954,63.0,"229 user
242 critic
",USA,English,Universal Pictures,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform."
13,tt0478970,88245761,Ant-Man,"Action
    
        Adventure
    
        Comedy
    
        Sci-Fi",2015,180202163,519311965,57225526,130000000.0,3856,17-Jul-15,PG-13,175,3868,"Paul Rudd
Michael Douglas
Evangeline Lilly
Corey Stoll
Bobby Cannavale",Peyton Reed,"Edgar Wright
 Joe Cornish
 Adam McKay
 Paul Rudd
 Edgar Wright
 Joe Cornish
 Stan Lee
 Larry Lieber
 Jack Kirby","Victoria Alonso
 Louis D'Esposito
 Kevin Feige
 Alan Fine
 David J. Grant
 Michael Grillo
 Stan Lee
 Brad Winderbaum
 Lars P. Winther
 Edgar Wright",117,7.3,574511,64.0,"742 user
586 critic
",USA,English,Walt Disney Studios Motion Pictures,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world."
14,tt2224026,1968604673,Home,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Sci-Fi",2015,177397510,386041607,52107731,135000000.0,3708,27-Mar-15,PG,280,3801,"Jim Parsons
Rihanna
Steve Martin
Jennifer Lopez
Matt Jones",Tim Johnson,"Tom J. Astle
 Matt Ember
 Adam Rex","Suzanne Buirgy
 Christopher Jenkins
 Mireille Soria",94,6.6,92343,55.0,"266 user
178 critic
",USA,English,Twentieth Century Fox,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference."
15,tt2510894,257459713,Hotel Transylvania 2,"Animation
    
        Comedy
    
        Family
    
        Fantasy",2015,169700110,474800000,48464322,80000000.0,3754,25-Sep-15,PG,464,3768,"Adam Sandler
Andy Samberg
Selena Gomez
Kevin James
Steve Buscemi",Genndy Tartakovsky,"Robert Smigel
 Adam Sandler
 Todd Durham","Lisa Bechard
 Allen Covert
 Skye Lyons
 Michelle Murdocca
 Adam Sandler
 Robert Smigel
 Ben Waisbren",89,6.7,108489,44.0,"163 user
185 critic
","USA
Canada
South Korea",English,Sony Pictures Entertainment (SPE),"Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel."
16,tt2322441,3980494337,Fifty Shades of Grey,"Drama
    
        Romance
    
        Thriller",2015,166167230,569651467,85171450,40000000.0,3646,13-Feb-15,R,322,3655,"Dakota Johnson
Jamie Dornan
Jennifer Ehle
Eloise Mumford
Victor Rasuk",Sam Taylor-Johnson,"Kelly Marcel
 E.L. James","Jeb Brody
 Dana Brunetti
 Michael De Luca
 E.L. James
 Marcus Viscidi",125,4.1,298744,46.0,"1,577 user
405 critic
",USA,English,Universal Pictures,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey."
17,tt2279373,158565889,The SpongeBob Movie: Sponge Out of Water,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",2015,162994032,325186032,55365012,74000000.0,3641,6-Feb-15,PG,329,3680,"Antonio Banderas
Eric Bauza
Tim Conway
Eddie Deezen
Rob Paulsen","Paul Tibbitt
 Mike Mitchell","Jonathan Aibel
 Glenn Berger
 Stephen Hillenburg
 Paul Tibbitt
 Stephen Hillenburg
 Derek Drymon
 Tim Hill
 Vincent Waller
 Nicholas R. Jennings","Cale Boyter
 Stephen Hillenburg
 Jennie Monica
 Nan Morales
 Lori J. Nelson
 Mary Parent
 Craig Sost
 Paul Tibbitt
 Richard Vane
 Hyejoon Yun",92,6.0,49734,62.0,"180 user
151 critic
","USA
South Korea
Australia
Spain",English,Paramount Pictures,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back."
18,tt1398426,292718081,Straight Outta Compton,"Biography
    
        Drama
    
        History
    
        Music",2015,161197785,201634991,60200180,28000000.0,2757,14-Aug-15,R,140,3142,"O'Shea Jackson Jr.
Corey Hawkins
Jason Mitchell
Neil Brown Jr.
Aldis Hodge",F. Gary Gray,"Jonathan Herman
 Andrea Berloff
 S. Leigh Savidge
 Alan Wenkus
 Andrea Berloff","Matt Alvarez
 Scott Bernstein
 Dr. Dre
 David Engel
 F. Gary Gray
 Ice Cube
 Darrell Jackson
 Jon Jashni
 Adam Merims
 Will Packer
 Robert Redd
 S. Leigh Savidge
 Daniel Schnider
 Bill Straus
 Thomas Tull
 Alan Wenkus
 Tomica Wright",147,7.8,180025,72.0,"398 user
384 critic
",USA,English,Universal Pictures,
19,tt2126355,1433372161,San Andreas,"Action
    
        Adventure
    
        Thriller",2015,155190832,473990832,54588173,110000000.0,3777,29-May-15,PG-13,217,3812,"Dwayne Johnson
Carla Gugino
Alexandra Daddario
Ioan Gruffudd
Archie Panjabi",Brad Peyton,"Carlton Cuse
 Andre Fabrizio
 Jeremy Passmore","Bruce Berman
 Richard Brener
 Samuel J. Brown
 Rob Cowan
 Michael Disco
 Toby Emmerich
 Beau Flynn
 Hiram Garcia
 Wendy Jacobson
 Tripp Vinson",114,6.1,213983,43.0,"645 user
402 critic
",USA,English,Warner Bros.,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter."
20,tt1392190,1851098625,Mad Max: Fury Road,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",2015,153636354,374736354,45428128,150000000.0,3702,15-May-15,R,231,3722,"Tom Hardy
Charlize Theron
Nicholas Hoult
Hugh Keays-Byrne
Josh Helman",George Miller,"George Miller
 Brendan McCarthy
 Nick Lathouris","Bruce Berman
 Graham Burke
 Christopher DeFaria
 Genevieve Hofmeyr
 George Miller
 Doug Mitchell
 Steven Mnuchin
 Holly Radcliffe
 Iain Smith
 Courtenay Valenti
 P.J. Voeten",120,8.1,887520,90.0,"2,100 user
831 critic
","Australia
South Africa
USA",English,Warner Bros.,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max."
21,tt2908446,1012565505,The Divergent Series: Insurgent,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",2015,130179072,297002527,52263680,110000000.0,3875,20-Mar-15,PG-13,287,3875,"Kate Winslet
Jai Courtney
Mekhi Phifer
Shailene Woodley
Theo James",Robert Schwentke,"Brian Duffield
 Akiva Goldsman
 Mark Bomback
 Veronica Roth","Mathew Alden
 Tina Anderson
 Neil Burger
 Julia Enescu
 Lucy Fisher
 David Hoberman
 Todd Lieberman
 Charlie Morrison
 Michael Paseornek
 Veronica Roth
 Pouya Shahbazian
 Patrick Wachsberger
 Barry H. Waldman
 Douglas Wick
 John Wildermuth",119,6.2,218886,42.0,"325 user
287 critic
","USA
Canada",English,Lionsgate,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.
22,tt2802144,493782529,Kingsman: The Secret Service,"Action
    
        Adventure
    
        Comedy
    
        Thriller",2015,128261724,414351546,36206331,81000000.0,3204,13-Feb-15,R,322,3282,"Adrian Quinton
Colin Firth
Mark Strong
Jonno Davies
Jack Davenport",Matthew Vaughn,"Jane Goldman
 Matthew Vaughn
 Mark Millar
 Dave Gibbons","Adam Bohling
 Dave Gibbons
 Jane Goldman
 Pierre Lagrange
 Stephen Marks
 Mark Millar
 David Reid
 Claudia Schiffer
 Matthew Vaughn",129,7.7,592874,60.0,"967 user
463 critic
","UK
USA",English,Twentieth Century Fox,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius."
23,tt2452042,778601985,The Peanuts Movie,"Animation
    
        Comedy
    
        Family",2015,130178411,246233113,44213073,99000000.0,3897,6-Nov-15,G,422,3902,"Trombone Shorty
Rebecca Bloom
Anastasia Bredikhina
Francesca Capaldi
Kristin Chenoweth",Steve Martino,"Craig Schulz
 Bryan Schulz
 Cornelius Uliano
 Charles M. Schulz","Paul Feig
 Bryan Schulz
 Craig Schulz
 Michael J. Travers
 Cornelius Uliano",88,7.1,42526,67.0,"205 user
244 critic
",USA,English,Twentieth Century Fox,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their archnemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life."
24,tt3079380,3513943553,Spy,"Action
    
        Comedy",2015,110825712,235666219,29085719,65000000.0,3711,5-Jun-15,R,210,3715,"Jude Law
Raad Rawi
Melissa McCarthy
Jessica Chaffin
Miranda Hart",Paul Feig,Paul Feig,"Peter Chernin
 Michele Colombo
 Howard Ellis
 Paul Feig
 Adam Goodman
 Jessie Henderson
 John J. Kelly
 Mike Larocca
 Jenno Topping
 Thane Watkins",120,7.0,230662,75.0,"519 user
388 critic
","USA
UK
France
Hungary
Germany",English,Twentieth Century Fox,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
25,tt1979388,3999827457,The Good Dinosaur,"Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy",2015,123087120,332207671,39155217,145000000.0,3749,25-Nov-15,PG,403,3749,"Jeffrey Wright
Frances McDormand
Maleah Nipay-Padilla
Ryan Teeple
Jack McGraw",Peter Sohn,"Bob Peterson
 Peter Sohn
 Erik Benson
 Meg LeFauve
 Kelsey Mann
 Bob Peterson
 Meg LeFauve
 Peter Hedges
 Adrian Molina","Mary Alice Drumm
 John Lasseter
 Denise Ream
 Andrew Stanton
 Lee Unkrich",93,6.7,102810,66.0,"501 user
337 critic
",USA,English,Walt Disney Studios Motion Pictures,"In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend."
26,tt3152624,3128395265,Trainwreck,"Comedy
    
        Drama
    
        Romance",2015,110212700,140795793,30097040,35000000.0,3158,17-Jul-15,R,168,3171,"Colin Quinn
Devin Fabry
Carla Oudin
Amy Schumer
Josh Segarra",Judd Apatow,Amy Schumer,"Judd Apatow
 Kim Caramele
 Joshua Church
 Amanda Glaze
 David B. Householter
 Michael Lewen
 Barry Mendel
 Amy Schumer",125,6.2,129750,75.0,"419 user
356 critic
","USA
Japan",English,Universal Pictures,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy."
27,tt3076658,1598916097,Creed,"Drama
    
        Sport",2015,109767581,173567581,29632823,35000000.0,3404,25-Nov-15,PG-13,403,3502,"Michael B. Jordan
Sylvester Stallone
Tessa Thompson
Phylicia Rashad
Andre Ward",Ryan Coogler,"Ryan Coogler
 Aaron Covington
 Ryan Coogler
 Sylvester Stallone","Robert Chartoff
 William Chartoff
 Sylvester Stallone
 Nicolas Stern
 Kevin King Templeton
 Charles Winkler
 David Winkler
 Irwin Winkler",133,7.6,248812,82.0,"540 user
501 critic
",USA,English,Warner Bros.,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed."
28,tt1964418,2051114497,Tomorrowland,"Action
    
        Adventure
    
        Family
    
        Fantasy
    
        Mystery
    
        Sci-Fi",2015,93436322,209035668,33028165,190000000.0,3972,22-May-15,PG,224,3972,"George Clooney
Hugh Laurie
Britt Robertson
Raffey Cassidy
Tim McGraw",Brad Bird,"Damon Lindelof
 Brad Bird
 Damon Lindelof
 Brad Bird
 Jeff Jensen","Mark Albela
 Bernard Bellew
 John Bernard
 Brad Bird
 Debbi Bossi
 Jeffrey Chernov
 Jeff Jensen
 Damon Lindelof
 Tom C. Peitzman
 Brigham Taylor
 John Walker",130,6.4,172755,60.0,"610 user
475 critic
","USA
Spain
France
Canada
UK",English,Walt Disney Studios Motion Pictures,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory."
29,tt2561572,4283794945,Get Hard,"Comedy
    
        Crime",2015,90411453,111711453,33803253,40000000.0,3175,27-Mar-15,R,280,3212,"Will Ferrell
Kevin Hart
Craig T. Nelson
Alison Brie
Edwina Findley Dickerson",Etan Cohen,"Jay Martel
 Ian Roberts
 Etan Cohen
 Adam McKay
 Jay Martel
 Ian Roberts","Robert J. Dohrmann
 Jessica Elbaum
 Will Ferrell
 Chris Henchy
 Adam McKay
 Ravi D. Mehta
 Kevin J. Messick
 Steven Mnuchin",100,6.0,123853,34.0,"172 user
192 critic
",USA,English,Warner Bros.,"When millionaire James King is jailed for fraud and bound for San Quentin, he turns to Darnell Lewis to prep him to go behind bars."
30,tt1340138,3447031297,Terminator Genisys,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",2015,89760956,440603537,27018486,155000000.0,3758,1-Jul-15,PG-13,184,3783,"Arnold Schwarzenegger
Jason Clarke
Emilia Clarke
Jai Courtney
J.K. Simmons",Alan Taylor,"Laeta Kalogridis
 Patrick Lussier
 James Cameron
 Gale Anne Hurd","Bill Carraro
 Robert W. Cort
 David Ellison
 Megan Ellison
 Dana Goldberg
 Shari Hanson
 Laeta Kalogridis
 Patrick Lussier
 Paul Schwake",126,6.3,260544,38.0,"1,090 user
520 critic
","USA
Canada",English,Paramount Pictures,"When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline."
31,tt2446042,1668646401,Taken 3,"Action
    
        Thriller",2015,89256424,326479141,39201657,48000000.0,3594,9-Jan-15,PG-13,357,3594,"Liam Neeson
Forest Whitaker
Famke Janssen
Maggie Grace
Dougray Scott",Olivier Megaton,"Luc Besson
 Robert Mark Kamen
 Luc Besson
 Robert Mark Kamen","Luc Besson
 Michael Mandaville
 Fernando Victoria de Lecea",108,6.0,179814,26.0,"403 user
239 critic
","France
USA
Spain",English,Twentieth Century Fox,"Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name."
32,tt4046784,3647178241,Maze Runner: The Scorch Trials,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",2015,81697192,312296056,30316510,61000000.0,3791,18-Sep-15,PG-13,471,3792,"Dylan O'Brien
Ki Hong Lee
Kaya Scodelario
Thomas Brodie-Sangster
Dexter Darden",Wes Ball,"T.S. Nowlin
 James Dashner","Wes Ball
 Marty Bowen
 Eddie Gamarra
 Wyck Godfrey
 Ellen Goldsmith-Vein
 Joe Hartwick Jr.
 T.S. Nowlin
 Lee Stollman
 Lindsay Williams",131,6.3,223451,43.0,"460 user
277 critic
",USA,English,Twentieth Century Fox,"After having escaped the Maze, the Gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles."
33,tt2637276,2272626177,Ted 2,Comedy,2015,81476385,215863606,33507870,68000000.0,3442,26-Jun-15,R,189,3448,"Mark Wahlberg
Seth MacFarlane
Amanda Seyfried
Jessica Barth
Giovanni Ribisi",Seth MacFarlane,"Seth MacFarlane
 Alec Sulkin
 Wellesley Wild
 Seth MacFarlane","Jason Clark
 Kelly Cronin
 Eric Heffron
 John Jacobs
 Mark Kamine
 Seth MacFarlane
 Joseph J. Micucci
 Scott Stuber
 Alec Sulkin
 Wellesley Wild
 John Wiseman",115,6.3,186355,48.0,"262 user
301 critic
",USA,English,Universal Pictures,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law."
34,tt1051904,3277096449,Goosebumps,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Horror",2015,80080379,158260952,23618556,58000000.0,3501,16-Oct-15,PG,443,3618,"Jack Black
Dylan Minnette
Odeya Rush
Ryan Lee
Amy Ryan",Rob Letterman,"Darren Lemke
 Scott Alexander
 Larry Karaszewski
 R.L. Stine","Bill Bannerman
 Greg Basser
 Greg Baxter
 Bruce Berman
 Deborah Forte
 Tania Landau
 Neal H. Moritz
 Ben Waisbren",103,6.3,81280,60.0,"217 user
246 critic
","USA
Australia
Canada",English,Sony Pictures Entertainment (SPE),"A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware."
35,tt2120120,3832055297,Pixels,"Action
    
        Comedy
    
        Fantasy
    
        Sci-Fi",2015,78747585,244874809,24011616,88000000.0,3723,24-Jul-15,PG-13,168,3723,"Adam Sandler
Kevin James
Michelle Monaghan
Peter Dinklage
Josh Gad",Chris Columbus,"Tim Herlihy
 Timothy Dowling
 Tim Herlihy
 Patrick Jean","Johnny Alves
 Michael Barnathan
 Barry Bernardi
 Matias Boucard
 Chris Columbus
 Allen Covert
 Benjamin Darras
 Jack Giarraputo
 Seth Gordon
 Kevin Grady
 Tim Herlihy
 Patrick Jean
 Yuka Kato
 Steve Koren
 Lyn Lucibello
 Heather Parry
 Mark Radcliffe
 Adam Sandler
 Ben Waisbren",105,5.5,132614,27.0,"478 user
284 critic
","USA
China
Canada",English,Sony Pictures Entertainment (SPE),"When aliens misinterpret video feeds of classic arcade games as a declaration of war, they attack the Earth in the form of the video games."
