,IMDB ID,Mojo ID,title,Genres,Year,Domestic Gross ($),Worldwide Gross ($),Opening ($),Budget,Opening Theaters,Release Date,MPAA,In Realease (Days),Widest Release,Stars,Director(s),Writer(s),Producer(s),Running time (min),IMDB score,IMDB votes,Metascore,Meta Users,Country,Language,Distributor,Plot Outline
10,tt1270797,2734720513,Venom,"Action
    
        Adventure
    
        Sci-Fi",2018.0,213515506,856085151,80255756.0,100000000.0,4250.0,"Oct 5, 2018",PG-13,453,4250,"Tom Hardy
Michelle Williams
Riz Ahmed
Scott Haze
Reid Scott",Ruben Fleischer,"Jeff Pinkner
 Scott Rosenberg
 Kelly Marcel
 Jeff Pinkner
 Scott Rosenberg
 Todd McFarlane
 David Michelinie","Avi Arad
 Howard Chen
 Edward Cheng
 Tom Hardy
 David B. Householter
 Stan Lee
 Kelly Marcel
 Amy Pascal
 Matt Tolmach",112.0,6.7,364087.0,35.0,"3,714 user
417 critic
","China
USA",English,Sony Pictures Entertainment (SPE),"A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it."
11,tt1517451,2164360705,A Star Is Born,"Drama
    
        Music
    
        Romance",2018.0,215288866,436188866,42908051.0,36000000.0,3686.0,"Oct 5, 2018",R,453,3904,"Lady Gaga
Bradley Cooper
Sam Elliott
Andrew Dice Clay
Rafi Gavron",Bradley Cooper,"Eric Roth
 Bradley Cooper
 Will Fetters
 Moss Hart
 John Gregory Dunne
 Joan Didion
 Frank Pierson
 William A. Wellman
 Robert Carson","Bradley Cooper
 Robert J. Dohrmann
 Bill Gerber
 Lynette Howell Taylor
 Basil Iwanyk
 Sue Kroll
 Niija Kuykendall
 Ravi D. Mehta
 Weston Middleton
 Heather Parry
 Jon Peters
 Todd Phillips
 Michael Rapino
 Bobby Wilhelm",136.0,7.6,338032.0,88.0,"2,752 user
461 critic
",USA,English,Warner Bros.,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.
12,tt1477834,3108800001,Aquaman,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",2018.0,335061807,1148461807,67873522.0,29000000.0,4125.0,"Dec 21, 2018",PG-13,376,4184,"Jason Momoa
Amber Heard
Willem Dafoe
Patrick Wilson
Nicole Kidman",James Wan,"David Leslie Johnson-McGoldrick
 Will Beall
 Geoff Johns
 James Wan
 Will Beall
 Paul Norris
 Mort Weisinger","Khadija Alami
 Jon Berg
 Rob Cowan
 Walter Hamada
 Geoff Johns
 Mark O'Neill
 Peter Safran
 Enzo Sisti
 Deborah Snyder
 Zack Snyder",143.0,6.9,375183.0,55.0,"4,192 user
454 critic
","USA
Australia",English,Warner Bros.,"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land."
13,tt1727824,3439363585,Bohemian Rhapsody,"Biography
    
        Drama
    
        Music",2018.0,216428042,903655259,51061119.0,52000000.0,4000.0,"Nov 2, 2018",PG-13,425,4000,"Rami Malek
Lucy Boynton
Gwilym Lee
Ben Hardy
Joseph Mazzello",Bryan Singer,"Anthony McCarten
 Peter Morgan
 Anthony McCarten","Jim Beach
 Dexter Fletcher
 Justin Haythe
 Richard Hewitt
 Graham King
 Arnon Milchan
 Denis O'Sullivan
 Peter Oberth
 Jane Rosenthal
 Donald Sabourin
 Bryan Singer",134.0,8.0,455819.0,49.0,"3,420 user
416 critic
","UK
USA",English,Twentieth Century Fox,
14,tt6644200,2399176193,A Quiet Place,"Drama
    
        Horror
    
        Sci-Fi",2018.0,188024361,340939361,50203562.0,17000000.0,3508.0,"Apr 6, 2018",PG-13,270,3808,"Emily Blunt
John Krasinski
Millicent Simmonds
Noah Jupe
Cade Woodward",John Krasinski,"Bryan Woods
 Scott Beck
 John Krasinski
 Bryan Woods
 Scott Beck","Michael Bay
 Scott Beck
 Jeffrey Beecroft
 Celia D. Costas
 Deb Dyer
 Andrew Form
 Brad Fuller
 Alexa Zinz Ginsburg
 Aaron Janus
 John Krasinski
 Allyson Seeger
 Bryan Woods",90.0,7.5,410925.0,82.0,"2,993 user
562 critic
",USA,American Sign Language,Paramount Pictures,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing."
15,tt5848272,2742978049,Ralph Breaks the Internet,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",2018.0,201091711,529323962,56237634.0,175000000.0,4017.0,"Nov 21, 2018",PG,406,4017,"John C. Reilly
Sarah Silverman
Gal Gadot
Taraji P. Henson
Jack McBrayer","Phil Johnston
 Rich Moore","Phil Johnston
 Pamela Ribon
 Rich Moore
 Phil Johnston
 Jim Reardon
 Pamela Ribon
 Josie Trinidad","John Lasseter
 Jennifer Lee
 Tom MacDougall
 Brad Simonsen
 Clark Spencer
 Chris Williams",112.0,7.0,133412.0,71.0,"790 user
281 critic
",USA,English,Walt Disney Studios Motion Pictures,"Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure."
16,tt3104988,1157858817,Crazy Rich Asians,"Comedy
    
        Drama
    
        Romance",2018.0,174532921,238532921,26510140.0,30000000.0,3384.0,"Aug 15, 2018",PG-13,504,3865,"Constance Wu
Henry Golding
Michelle Yeoh
Gemma Chan
Lisa Lu",Jon M. Chu,"Peter Chiarelli
 Adele Lim
 Kevin Kwan","Fran Borgia
 Janice Chua
 Tim Coddington
 Bill Donovan
 Andrew Fischel
 Robert Friedland
 Nina Jacobson
 Sidney Kimmel
 Kevin Kwan
 Lindsey Martin
 John Penotti
 Brad Simpson
 Mike Wiluan
 Freddie Yeo",120.0,6.9,143751.0,74.0,"1,186 user
253 critic
",USA,English,Warner Bros.,"This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family."
17,tt5220122,3111945729,Hotel Transylvania 3: Summer Vacation,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",2018.0,167510016,528583774,44076225.0,80000000.0,4267.0,"Jul 13, 2018",PG,175,4267,"Adam Sandler
Andy Samberg
Selena Gomez
Kevin James
Fran Drescher",Genndy Tartakovsky,"Genndy Tartakovsky
 Michael McCullers","Michelle Murdocca
 Carey Smith
 Mandy Tankenson
 Genevieve West",97.0,6.3,58357.0,54.0,"271 user
126 critic
","USA
South Korea
Canada",English,Sony Pictures Entertainment (SPE),"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family."
18,tt1502407,1342342657,Halloween,"Crime
    
        Horror
    
        Thriller",2018.0,159342015,255485178,76221545.0,10000000.0,3928.0,"Oct 19, 2018",R,439,3990,"Jamie Lee Curtis
Judy Greer
Andi Matichak
James Jude Courtney
Nick Castle",David Gordon Green,"John Carpenter
 Debra Hill
 Jeff Fradley
 Danny McBride
 David Gordon Green","Malek Akkad
 Laura Altmann
 Bill Block
 Jason Blum
 John Carpenter
 Scott Clackum
 Jamie Lee Curtis
 Zanne Devine
 Ryan Freimann
 Sean Gowrie
 David Gordon Green
 Danny McBride
 Rick Osako
 Couper Samuelson
 David Thwaites
 Ryan Turek
 Jeanette Volturno
 Atilla Salih Yücer",106.0,6.5,121834.0,67.0,"1,845 user
493 critic
","USA
UK",English,Universal Pictures,"Laurie Strode confronts her long-time foe Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago."
19,tt4123430,1534625281,Fantastic Beasts: The Crimes of Grindelwald,"Adventure
    
        Family
    
        Fantasy",2018.0,159555901,654855901,62163104.0,200000000.0,4163.0,"Nov 16, 2018",PG-13,411,4163,"Johnny Depp
Kevin Guthrie
Carmen Ejogo
Wolf Roth
Eddie Redmayne",David Yates,"J.K. Rowling
 J.K. Rowling","John Bernard
 Neil Blair
 Danny Cohen
 David Heyman
 Steve Kloves
 Tim Lewis
 Josh Robertson
 J.K. Rowling
 Rick Senat
 Michael Sharp
 Rob Silva
 Lionel Wigram",134.0,6.6,225669.0,52.0,"1,529 user
348 critic
","UK
USA",English,Warner Bros.,"The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander."
20,tt4779682,2105509377,The Meg,"Action
    
        Horror
    
        Sci-Fi
    
        Thriller",2018.0,145443742,530243742,45402195.0,130000000.0,4118.0,"Aug 10, 2018",PG-13,147,4118,"Jason Statham
Bingbing Li
Rainn Wilson
Cliff Curtis
Winston Chao",Jon Turteltaub,"Dean Georgaris
 Jon Hoeber
 Erich Hoeber
 Steve Alten","Kenneth Atchity
 Belle Avery
 Jie Chen
 Lorenzo di Bonaventura
 Randy Greenberg
 Tom Hern
 Ben Erwei Ji
 Wayne Wei Jiang
 Ming Beaver Kwei
 Man-Yiu Lee
 Hao Li
 Alexandra Loewy
 Gerald R. Molen
 Barrie M. Osborne
 Chantal Nong Vo
 Chunzi Wang
 Colin Wilson
 Chi-Li Wong
 Catherine Xujun Ying",113.0,5.6,151888.0,46.0,"1,572 user
407 critic
","USA
China",English,Warner Bros.,A group of scientists exploring the Marianas Trench encounter the largest marine predator that has ever existed - the Megalodon.
21,tt5164214,2206107137,Ocean's Eight,"Action
    
        Comedy
    
        Crime
    
        Thriller",2018.0,140218711,297718711,41607378.0,70000000.0,4145.0,"Jun 8, 2018",PG-13,207,4145,"Sandra Bullock
Griffin Dunne
Deidre Goodwin
Daniella Rabbani
Brian J. Carter",Gary Ross,"Gary Ross
 Olivia Milch
 Gary Ross
 George Clayton Johnson
 Jack Golden Russell","Diana Alvarez
 Bruce Berman
 Jesse Ehrman
 Susan Ekins
 Olivia Milch
 Sandino Moya-Smith
 John R. Saunders
 Steven Soderbergh
 Michael Tadross",110.0,6.8,189465.0,61.0,"1,085 user
351 critic
",USA,English,Warner Bros.,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.
22,tt1677720,2977793537,Ready Player One,"Action
    
        Adventure
    
        Sci-Fi",2018.0,137690172,582890172,41764050.0,175000000.0,4234.0,"Mar 29, 2018",PG-13,278,4234,"Tye Sheridan
Olivia Cooke
Ben Mendelsohn
Lena Waithe
T.J. Miller",Steven Spielberg,"Zak Penn
 Ernest Cline
 Ernest Cline","Bruce Berman
 Rick Carter
 Ernest Cline
 Donald De Line
 Christopher DeFaria
 Dan Farah
 Daniel Lupi
 Kristie Macosko Krieger
 Jennifer Meislohn
 Adam Somner
 Steven Spielberg",140.0,7.5,372353.0,64.0,"2,078 user
590 critic
","USA
India",English,Warner Bros.,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world."
23,tt1485796,1700234753,The Greatest Showman,"Biography
    
        Drama
    
        Musical",2018.0,174340174,434993183,8805843.0,84000000.0,3006.0,"Dec 20, 2017",PG,377,3342,"Hugh Jackman
Michelle Williams
Zac Efron
Zendaya
Rebecca Ferguson",Michael Gracey,"Jenny Bicks
 Bill Condon
 Jenny Bicks","Peter Chernin
 Tonia Davis
 Deb Dyer
 Peter Kohn
 Donald J. Lee Jr.
 James Mangold
 Laurence Mark
 Jenno Topping",105.0,7.6,241676.0,48.0,"1,903 user
336 critic
",USA,English,Twentieth Century Fox,Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.
24,tt6911608,1828947457,Mamma Mia! Here We Go Again,"Comedy
    
        Musical
    
        Romance",2018.0,120634935,395044706,34952180.0,75000000.0,3317.0,"Jul 20, 2018",PG-13,165,3514,"Amanda Seyfried
Andy Garcia
Celia Imrie
Lily James
Alexa Davies",Ol Parker,"Ol Parker
 Richard Curtis
 Ol Parker
 Catherine Johnson
 Catherine Johnson
 Judy Craymer
 ABBA","Benny Andersson
 Ludvig Andersson
 Claudia Balboa
 Nicky Kentish Barnes
 Raphaël Benoliel
 Nori Chia
 Judy Craymer
 Richard Curtis
 Gary Goetzman
 Tom Hanks
 Phyllida Lloyd
 Anna Sofia Mörck
 Steve Shareshian
 Björn Ulvaeus
 Richard Whelan
 Rita Wilson
 Diego Zanco",114.0,6.6,81178.0,60.0,"786 user
252 critic
","UK
USA
Japan",English,Universal Pictures,
25,tt5814060,1493206529,The Nun,"Horror
    
        Mystery
    
        Thriller",2018.0,117450119,365550119,53807379.0,22000000.0,3876.0,"Sep 7, 2018",R,119,3876,"Demián Bichir
Taissa Farmiga
Jonas Bloquet
Bonnie Aarons
Ingrid Bisu",Corin Hardy,"Gary Dauberman
 James Wan
 Gary Dauberman","Cristian Bostanescu
 Richard Brener
 Michael Clear
 Gary Dauberman
 Walter Hamada
 Dave Neustadter
 Hans Ritter
 Peter Safran
 James Wan
 Todd Williams",96.0,5.3,119541.0,46.0,"1,781 user
267 critic
",USA,English,Warner Bros.,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.
26,tt5117670,3380381185,Peter Rabbit,"Adventure
    
        Comedy
    
        Family
    
        Fantasy",2018.0,115253424,351266433,25010928.0,50000000.0,3725.0,"Feb 9, 2018",PG,326,3725,"James Corden
Fayssal Bazzi
Domhnall Gleeson
Sia
Colin Moody",Will Gluck,"Rob Lieber
 Will Gluck
 Rob Lieber
 Will Gluck
 Beatrix Potter","Jason Bath
 Doug Belgrad
 Catherine Bishop
 Susan Bolsover
 Monette Dubin
 Christian Gazal
 Will Gluck
 Jodi Hildebrand
 Jonathan V. Hludzinski
 Rob Lieber
 Jason Lust
 Brian Lynch
 Zareh Nalbandian
 Felicity Staunton
 Emma Topping",95.0,6.6,35682.0,51.0,"326 user
144 critic
","USA
Australia
UK
Canada",English,Sony Pictures Entertainment (SPE),Feature adaptation of Beatrix Potter's classic tale of a rebellious rabbit trying to sneak into a farmer's vegetable garden.
27,tt6343314,1594197505,Creed II,"Drama
    
        Sport",2018.0,115715889,214215889,35574710.0,50000000.0,3441.0,"Nov 21, 2018",PG-13,406,3752,"Michael B. Jordan
Sylvester Stallone
Tessa Thompson
Phylicia Rashad
Dolph Lundgren",Steven Caple Jr.,"Juel Taylor
 Sylvester Stallone
 Sascha Penn
 Cheo Hodari Coker
 Ryan Coogler
 Steven Caple Jr.","William Chartoff
 Ryan Coogler
 Bernardo Duran Jr.
 Michael B. Jordan
 Udi Nedivi
 Guy Riedel
 Ian Sharples
 Sylvester Stallone
 Kevin King Templeton
 Charles Winkler
 David Winkler
 Irwin Winkler",130.0,7.1,106496.0,66.0,"794 user
287 critic
",USA,English,Metro-Goldwyn-Mayer (MGM),"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago."
28,tt4633694,879986177,Spider-Man: Into the Spider-Verse,"Action
    
        Adventure
    
        Animation
    
        Family
    
        Sci-Fi",2018.0,190241310,375540831,35363376.0,19000000.0,3813.0,"Dec 14, 2018",PG,383,3813,"Shameik Moore
Jake Johnson
Hailee Steinfeld
Mahershala Ali
Brian Tyree Henry","Bob Persichetti
 Peter Ramsey
 Rodney Rothman","Phil Lord
 Rodney Rothman
 Phil Lord","Will Allegra
 Avi Arad
 Brian Michael Bendis
 Theresa Bentz
 Christian Hejnal
 Stan Lee
 Phil Lord
 Christopher Miller
 Amy Pascal
 Christina Steinberg
 Craig Sost",117.0,8.4,381618.0,87.0,"1,942 user
407 critic
",USA,English,Sony Pictures Entertainment (SPE),"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities."
29,tt5028340,3263137281,Mary Poppins Returns,"Comedy
    
        Family
    
        Fantasy
    
        Musical",2018.0,171958438,349537494,23523121.0,130000000.0,4090.0,"Dec 19, 2018",PG,378,4090,"Emily Blunt
Lin-Manuel Miranda
Ben Whishaw
Emily Mortimer
Pixie Davies",Rob Marshall,"P.L. Travers
 David Magee
 Rob Marshall
 John DeLuca
 David Magee","John DeLuca
 Ben Howarth
 Jennifer Lane
 Rob Marshall
 Callum McDougall
 Angus More Gordon
 Marc Platt
 Caroline Roberts
 Alonzo Ruvalcaba
 Michael Zimmer",130.0,6.7,77820.0,66.0,"1,128 user
306 critic
","USA
UK",English,Walt Disney Studios Motion Pictures,"A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives."
30,tt2527336,2708702721,Star Wars: Episode VIII - The Last Jedi,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",2018.0,620181382,1332539889,220009584.0,317000000.0,4232.0,"Dec 15, 2017",PG-13,382,4232,"Mark Hamill
Carrie Fisher
Adam Driver
Daisy Ridley
John Boyega",Rian Johnson,"Rian Johnson
 George Lucas","J.J. Abrams
 Pippa Anderson
 Ram Bergman
 Candice Campos
 Jamie Christopher
 Leifur B. Dagfinnsson
 Nour Dardari
 Boris Dmitrovic
 Kiri Hart
 Leopold Hughes
 Andres Jauernick
 Finni Johannsson
 Nikos Karamigios
 Tom Karnowski
 Kathleen Kennedy
 Jason D. McGatlin",152.0,7.0,568381.0,84.0,"6,871 user
722 critic
",USA,English,Walt Disney Studios Motion Pictures,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order."
31,tt3766354,494765569,The Equalizer 2,"Action
    
        Crime
    
        Thriller",2018.0,102084362,190400157,36011640.0,62000000.0,3388.0,"Jul 20, 2018",R,165,3388,"Denzel Washington
Pedro Pascal
Ashton Sanders
Orson Bean
Bill Pullman",Antoine Fuqua,"Richard Wenk
 Michael Sloan
 Richard Lindheim","Molly Allen
 Todd Black
 David J. Bloomfield
 Jason Blumenthal
 Tony Eldridge
 Antoine Fuqua
 Mace Neufeld
 Kat Samick
 Alex Siskin
 Michael Sloan
 Steve Tisch
 Denzel Washington
 Richard Wenk",121.0,6.7,135170.0,50.0,"760 user
237 critic
",USA,English,Sony Pictures Entertainment (SPE),"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?"
32,tt2231461,2122286593,Rampage,"Action
    
        Adventure
    
        Sci-Fi",2018.0,101028233,428028233,35753093.0,120000000.0,4101.0,"Apr 13, 2018",PG-13,263,4115,"Dwayne Johnson
Naomie Harris
Malin Akerman
Jeffrey Dean Morgan
Jake Lacy",Brad Peyton,"Ryan Engle
 Carlton Cuse
 Ryan J. Condal
 Adam Sztykiel
 Ryan Engle","Richard Brener
 Michael Disco
 Toby Emmerich
 Jeffrey Fierson
 Beau Flynn
 Dany Garcia
 Hiram Garcia
 Wendy Jacobson
 Dwayne Johnson
 Josh Mack
 Brad Peyton
 Darin Read
 John Rickard
 Dana Robin
 Ozzie Scott
 Marcus Viscidi",107.0,6.1,145340.0,45.0,"710 user
328 critic
",USA,English,Warner Bros.,"When three different animals become infected with a dangerous pathogen, a primatologist and a geneticist team up to stop them from destroying Chicago."
