,IMDB ID,Mojo ID,title,Genres,Year,Domestic Gross ($),Worldwide Gross ($),Opening ($),Budget,Opening Theaters,Release Date,MPAA,In Realease (Days),Widest Release,Stars,Director(s),Writer(s),Producer(s),Running time (min),IMDB score,IMDB votes,Metascore,Meta Users,Country,Language,Distributor,Plot Outline
10,tt7975244,755467777,Jumanji: The Next Level,"Action
    
        Adventure
    
        Comedy
    
        Fantasy",2019,320314960,800059707,59251543.0,125000000.0,4227.0,"Dec 13, 2019",PG-13,445,4227,"Dwayne Johnson
Kevin Hart
Jack Black
Karen Gillan
Awkwafina",Jake Kasdan,"Jake Kasdan
 Jeff Pinkner
 Scott Rosenberg
 Chris Van Allsburg","Ted Field
 Dany Garcia
 Hiram Garcia
 David B. Householter
 Dwayne Johnson
 Jake Kasdan
 David Manpearl
 Melvin Mar
 Jeff Pinkner
 Sky Salem Robinson
 Scott Rosenberg
 William Teitler
 Matt Tolmach
 Mike Weber",123.0,6.6,191204,58.0,"984 user
247 critic
",USA,English,Sony Pictures Entertainment (SPE),"In Jumanji: The Next Level, the gang is back but the game has changed. As they return to rescue one of their own, the players will have to brave parts unknown from arid deserts to snowy mountains, to escape the world's most dangerous game."
11,tt6857112,1711506945,Us,"Horror
    
        Mystery
    
        Thriller",2019,175084580,255184580,71117625.0,20000000.0,3741.0,"Mar 22, 2019",R,287,3743,"Lupita Nyong'o
Winston Duke
Elisabeth Moss
Tim Heidecker
Shahadi Wright Joseph",Jordan Peele,Jordan Peele,"Jason Blum
 Ian Cooper
 Daniel Lupi
 Sean McKittrick
 Jordan Peele
 Beatriz Sequeira
 David Torres",116.0,6.8,230889,81.0,"3,241 user
543 critic
","USA
China
Japan",English,Universal Pictures,A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.
12,tt6806448,2919400961,Fast & Furious Presents: Hobbs & Shaw,"Action
    
        Adventure
    
        Thriller",2019,173956935,759056935,60038950.0,200000000.0,4253.0,"Aug 2, 2019",PG-13,154,4344,"Dwayne Johnson
Jason Statham
Idris Elba
Vanessa Kirby
Helen Mirren",David Leitch,"Chris Morgan
 Drew Pearce
 Chris Morgan
 Gary Scott Thompson","Kathy Chasen-Hay
 Steven Chasman
 Ainsley Davies
 Nicole Furia
 Dany Garcia
 Hiram Garcia
 Dwayne Johnson
 Kelly McCormick
 Chris Morgan
 Ethan Smith
 Jason Statham",137.0,6.4,168939,60.0,"1,279 user
315 critic
","USA
Japan",English,Universal Pictures,"Lawman Luke Hobbs (Dwayne ""The Rock"" Johnson) and outcast Deckard Shaw (Jason Statham) form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity."
13,tt6146586,1476560385,John Wick: Chapter 3 - Parabellum,"Action
    
        Crime
    
        Thriller",2019,171015687,326709727,56818067.0,75000000.0,3850.0,"May 17, 2019",R,229,3850,"Keanu Reeves
Halle Berry
Ian McShane
Laurence Fishburne
Mark Dacascos",Chad Stahelski,"Derek Kolstad
 Shay Hatten
 Chris Collins
 Marc Abrams
 Derek Kolstad
 Derek Kolstad","Karim Abouobayd
 Joby Harold
 Basil Iwanyk
 Erica Lee
 David Leitch
 Jennifer Madeloff
 Udi Nedivi
 Guy Riedel
 Steven P. Saeta
 John R. Saunders
 Chad Stahelski
 Jeff G. Waxman",130.0,7.4,278747,73.0,"2,296 user
391 critic
",USA,English,Lionsgate,"John Wick is on the run after killing a member of the international assassins' guild, and with a $14 million price tag on his head, he is the target of hit men and women everywhere."
14,tt2386490,2606269953,How to Train Your Dragon: The Hidden World,"Action
    
        Adventure
    
        Animation
    
        Family
    
        Fantasy",2019,160799505,521799505,55022245.0,129000000.0,4259.0,"Feb 22, 2019",PG,313,4286,"Jay Baruchel
America Ferrera
F. Murray Abraham
Cate Blanchett
Gerard Butler",Dean DeBlois,"Dean DeBlois
 Cressida Cowell","Bonnie Arnold
 Michael A. Connolly
 Doug Davison
 Dean DeBlois
 Roy Lee
 Bradford Lewis
 Chris Sanders
 Jed Schlanger
 Kate Spencer",104.0,7.5,105798,71.0,"685 user
219 critic
","USA
Japan",English,Universal Pictures,"When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first."
15,tt5113040,1719436801,The Secret Life of Pets 2,"Adventure
    
        Animation
    
        Comedy
    
        Family",2019,158874395,430051293,46652680.0,80000000.0,4561.0,"Jun 7, 2019",PG,210,4564,"Patton Oswalt
Kevin Hart
Harrison Ford
Eric Stonestreet
Jenny Slate","Chris Renaud
 Jonathan del Val","Brian Lynch
 Ken Daurio
 Cinco Paul","Christelle Balcon
 Janet Healy
 Brett Hoffman
 Christopher Meledandri
 Robert Taylor",86.0,6.5,50493,55.0,"292 user
158 critic
","USA
France
Japan",English,Universal Pictures,"Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day."
16,tt5884052,17139201,Pokémon Detective Pikachu,"Action
    
        Adventure
    
        Comedy
    
        Family
    
        Mystery
    
        Sci-Fi",2019,144105346,433005346,54365242.0,150000000.0,4202.0,"May 10, 2019",PG,236,4248,"Ryan Reynolds
Justice Smith
Kathryn Newton
Bill Nighy
Ken Watanabe",Rob Letterman,"Dan Hernandez
 Benji Samit
 Rob Letterman
 Derek Connolly
 Dan Hernandez
 Benji Samit
 Nicole Perlman
 Satoshi Tajiri
 Ken Sugimori
 Junichi Masuda
 Hiroyuki Jinnai","Greg Baxter
 Cale Boyter
 Joseph M. Caracciolo Jr.
 Lisa Dennis
 Andy Gose
 Tsunekazu Ishihara
 Hidenaga Katakami
 Cliff Lanning
 Hiro Matsuoka
 Don McGowan
 Ali Mendes
 Toshio Miyahara
 Gakuji Nomoto
 Kenji Okubo
 Mary Parent
 Koji Ueda",104.0,6.6,139279,53.0,"930 user
293 critic
","USA
Japan
UK
Canada",English,Warner Bros.,"In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective."
17,tt7131622,520455681,Once Upon a Time... In Hollywood,"Comedy
    
        Drama",2019,142502728,374343626,41082018.0,90000000.0,3659.0,"Jul 26, 2019",R,525,3659,"Leonardo DiCaprio
Brad Pitt
Margot Robbie
Emile Hirsch
Margaret Qualley",Quentin Tarantino,Quentin Tarantino,"Jeffrey Chan
 William Paul Clark
 David Heyman
 Georgia Kacandes
 Shannon McIntosh
 Daren Metropoulos
 Quentin Tarantino
 Dong Yu",161.0,7.6,560955,83.0,"5,323 user
632 critic
","USA
UK
China",English,Sony Pictures Entertainment (SPE),A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.
18,tt0448115,1196197377,Shazam!,"Action
    
        Adventure
    
        Comedy
    
        Fantasy",2019,140371656,365971656,53505326.0,100000000.0,4217.0,"Apr 5, 2019",PG-13,271,4306,"Zachary Levi
Mark Strong
Asher Angel
Jack Dylan Grazer
Adam Brody",David F. Sandberg,"Henry Gayden
 Henry Gayden
 Darren Lemke
 Bill Parker
 C.C. Beck","Richard Brener
 Jeffrey Chernov
 Dany Garcia
 Hiram Garcia
 Christopher Godsick
 Walter Hamada
 Geoff Johns
 Dwayne Johnson
 Dave Neustadter
 Peter Safran
 Adam Schlagman
 David Siegel
 David Witz",132.0,7.0,258800,71.0,"2,064 user
391 critic
","USA
Canada",English,Warner Bros.,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.
19,tt1477834,3108800001,Aquaman,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",2019,335061807,1148461807,67873522.0,200000000.0,4125.0,"Dec 21, 2018",PG-13,376,4184,"Jason Momoa
Amber Heard
Willem Dafoe
Patrick Wilson
Nicole Kidman",James Wan,"David Leslie Johnson-McGoldrick
 Will Beall
 Geoff Johns
 James Wan
 Will Beall
 Paul Norris
 Mort Weisinger","Khadija Alami
 Jon Berg
 Rob Cowan
 Walter Hamada
 Geoff Johns
 Mark O'Neill
 Peter Safran
 Enzo Sisti
 Deborah Snyder
 Zack Snyder",143.0,6.9,375190,55.0,"4,192 user
454 critic
","USA
Australia",English,Warner Bros.,"Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land."
20,tt8946378,3204875777,Knives Out,"Comedy
    
        Crime
    
        Drama
    
        Mystery
    
        Thriller",2019,165363234,311398301,26769548.0,40000000.0,3461.0,"Nov 27, 2019",PG-13,461,3461,"Daniel Craig
Chris Evans
Ana de Armas
Jamie Lee Curtis
Michael Shannon",Rian Johnson,Rian Johnson,"Ram Bergman
 Leopold Hughes
 Rian Johnson
 Nikos Karamigios
 Tom Karnowski",130.0,7.9,466545,82.0,"2,573 user
466 critic
",USA,English,Lionsgate,"A detective investigates the death of a patriarch of an eccentric, combative family."
21,tt3861390,2675869185,Dumbo,"Adventure
    
        Family
    
        Fantasy",2019,114766307,353284621,45990748.0,170000000.0,4259.0,"Mar 29, 2019",PG,278,4259,"Colin Farrell
Michael Keaton
Danny DeVito
Eva Green
Alan Arkin",Tim Burton,"Ehren Kruger
 Helen Aberson
 Harold Pearl","Tim Burton
 Katterli Frauenfelder
 Derek Frey
 Nigel Gostelow
 Ehren Kruger
 Justin Springer",112.0,6.3,66857,51.0,"770 user
327 critic
","USA
UK
Australia
Canada",English,Walt Disney Studios Motion Pictures,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer."
22,tt4777008,939755009,Maleficent: Mistress of Evil,"Adventure
    
        Family
    
        Fantasy",2019,113929605,491730089,36948713.0,185000000.0,3790.0,"Oct 18, 2019",PG,441,3820,"Angelina Jolie
Elle Fanning
Harris Dickinson
Michelle Pfeiffer
Sam Riley",Joachim Rønning,"Linda Woolverton
 Noah Harpster
 Micah Fitzerman-Blue
 Charles Perrault
 Milt Banta
 Winston Hibler
 Bill Peet
 Erdman Penner
 Joe Rinaldi
 Ted Sears
 Ralph Wright","Bryan H. Carroll
 Chris Castaldi
 Duncan Henderson
 Angelina Jolie
 Jeff Kirschenbaum
 R.J. Mino
 Nikki Penny
 Joe Roth
 Zack Roth
 Matt Smith
 Michael Vieira
 Linda Woolverton",119.0,6.6,86400,43.0,"720 user
231 critic
","USA
UK
Canada",English,Walt Disney Studios Motion Pictures,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies and dark new forces at play."
23,tt6823368,1518241281,Glass,"Drama
    
        Sci-Fi
    
        Thriller",2019,111048468,246999039,40328920.0,20000000.0,3841.0,"Jan 18, 2019",PG-13,350,3844,"James McAvoy
Bruce Willis
Samuel L. Jackson
Anya Taylor-Joy
Sarah Paulson",M. Night Shyamalan,M. Night Shyamalan,"Gary Barber
 Marc Bienstock
 Roger Birnbaum
 Jason Blum
 Dom Catanzarite
 Kevin Scott Frakes
 Ashwin Rajan
 John Rusk
 Steven Schneider
 M. Night Shyamalan",129.0,6.7,210224,43.0,"2,003 user
419 critic
","USA
China",English,Universal Pictures,"Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities."
24,tt3741700,2991883777,Godzilla: King of the Monsters,"Action
    
        Adventure
    
        Fantasy
    
        Sci-Fi",2019,110500138,386600138,47776293.0,170000000.0,4108.0,"May 31, 2019",PG-13,215,4108,"Kyle Chandler
Vera Farmiga
Millie Bobby Brown
Ken Watanabe
Ziyi Zhang",Michael Dougherty,"Michael Dougherty
 Zach Shields
 Max Borenstein
 Michael Dougherty
 Zach Shields","Matt Allsopp
 Jay Ashenfelter
 Yoshimitsu Banno
 Shirit Bradley
 Alex Garcia
 Jon Jashni
 Cliff Lanning
 Roy Lee
 Dan Lin
 Hiro Matsuoka
 Ali Mendes
 Richard Mirisch
 Kenji Okuhira
 Maricel Pagulayan
 Mary Parent
 Stacy Perskie
 Brian Rogers
 Zach Shields
 Thomas Tull
 Barry H. Waldman
 Keiji Ôta",132.0,6.0,139313,48.0,"2,249 user
382 critic
","USA
Japan
China
Canada",English,Warner Bros.,"The crypto-zoological agency Monarch faces off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah."
25,tt1987680,3204679169,The Upside,"Comedy
    
        Drama",2019,108252517,125852517,20355000.0,37500000.0,3080.0,"Jan 11, 2019",PG-13,355,3568,"Kevin Hart
Bryan Cranston
Nicole Kidman
Aja Naomi King
Jahi Di'Allo Winston",Neil Burger,"Jon Hartmere
 Éric Toledano
 Olivier Nakache","Todd Black
 David J. Bloomfield
 Jason Blumenthal
 Milos Brajovic
 G. Mac Brown
 Adam Fogelson
 Nick Greece
 Andy Mitchell
 Chris Papavasiliou
 Robert Simonds
 Steve Tisch
 Harvey Weinstein",126.0,7.0,46493,46.0,"807 user
149 critic
",USA,English,STX Entertainment,A comedic look at the relationship between a wealthy man with quadriplegia and an unemployed man with a criminal record who's hired to help him.
26,tt1950186,990348801,Ford v Ferrari,"Action
    
        Biography
    
        Drama
    
        Sport",2019,117624357,225508210,31474958.0,97600000.0,3528.0,"Nov 15, 2019",PG-13,473,3746,"Matt Damon
Christian Bale
Jon Bernthal
Caitriona Balfe
Josh Lucas",James Mangold,"Jez Butterworth
 John-Henry Butterworth
 Jason Keller","John Bernard
 Dani Bernfeld
 Peter Chernin
 Anthony Dixon
 Aaron Downing
 Lucas Foster
 Kevin Halloran
 James Mangold
 Michael Mann
 Adam Somner
 Jenno Topping
 Alex Young",152.0,8.1,297750,81.0,"1,440 user
359 critic
",USA,English,Twentieth Century Fox,
27,tt3513498,1517848065,The Lego Movie 2: The Second Part,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",2019,105806508,192306508,34115335.0,99000000.0,4303.0,"Feb 8, 2019",PG,327,4303,"Chris Pratt
Elizabeth Banks
Will Arnett
Tiffany Haddish
Stephanie Beatriz",Mike Mitchell,"Phil Lord
 Christopher Miller
 Phil Lord
 Christopher Miller
 Matthew Fogel
 Jerry Siegel
 Joe Shuster
 Bob Kane
 Bill Finger
 William Moulton Marston","Will Allegra
 Matthew Ashton
 Jon Burton
 Christopher DeFaria
 Stacy Ekstein
 Jinko Gotoh
 Ryan Halprin
 Chris Leahy
 Roy Lee
 Dan Lin
 Phil Lord
 Keith Malone
 Chris McKay
 Christopher Miller
 Kristen Murtha
 Zareh Nalbandian
 Greg Silverman
 Timothy Jason Smith
 Sharon Taylor
 Rebecca Karch Tomlinson
 Michael E. Uslan
 Courtenay Valenti
 Jill Wilfert",107.0,6.6,55669,65.0,"412 user
233 critic
","Denmark
Norway
Australia
USA",English,Warner Bros.,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild."
28,tt5503686,3255404033,Hustlers,"Comedy
    
        Crime
    
        Drama",2019,104963598,157563598,33181361.0,20000000.0,3250.0,"Sep 13, 2019",R,476,3525,"Constance Wu
Jennifer Lopez
Julia Stiles
Mette Towley
Wai Ching Ho",Lorene Scafaria,"Lorene Scafaria
 Jessica Pressler","Alex Brown
 Jessica Elbaum
 Megan Ellison
 Will Ferrell
 Adam Fogelson
 Elaine Goldsmith-Thomas
 Jennifer Lopez
 Adam McKay
 Benny Medina
 Lorene Scafaria
 Robert Simonds
 Pamela Thur",110.0,6.3,84864,79.0,"706 user
274 critic
",USA,English,STX Entertainment,"Inspired by the viral New York Magazine article, Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients."
29,tt1620981,101025281,The Addams Family,"Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Horror",2019,100044905,203044905,30300007.0,24000000.0,4007.0,"Oct 11, 2019",PG,448,4107,"Oscar Isaac
Charlize Theron
Chloë Grace Moretz
Finn Wolfhard
Nick Kroll","Greg Tiernan
 Conrad Vernon","Matt Lieberman
 Matt Lieberman
 Erica Rivinoja
 Conrad Vernon
 Charles Addams
 Pamela Pettler","Gail Berman
 Jason Cloth
 Joe Earley
 Bruce Franklin
 Aaron L. Gilbert
 John Kambites
 Joel MacDonald
 Kevin Miserocchi
 Andrew Mittman
 Alison O'Brien
 Alex Schwartz
 Tabitha Shick
 Danielle Sterling
 Conrad Vernon
 Barbara Zelinski",86.0,5.8,29108,46.0,"326 user
173 critic
","Canada
USA",English,United Artists Releasing,The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.
30,tt6398184,2399634945,Downton Abbey,"Drama
    
        Romance",2019,96854135,193820755,31033665.0,13000000.0,3079.0,"Sep 20, 2019",PG,105,3548,"Stephen Campbell Moore
Michael Fox
Lesley Nicol
Sophie McShera
Robert James-Collier",Michael Engler,"Julian Fellowes
 Julian Fellowes","Julian Fellowes
 Mark Hubbard
 Nigel Marchant
 Gareth Neame
 Brian Percival
 Liz Trubridge",122.0,7.4,40475,64.0,"451 user
176 critic
","UK
USA",English,Focus Features,"The continuing story of the Crawley family, wealthy owners of a large estate in the English countryside in the early twentieth century."
31,tt2066051,4261709313,Rocketman,"Biography
    
        Drama
    
        Music
    
        Musical",2019,96368160,195179299,25725722.0,40000000.0,3610.0,"May 31, 2019",R,215,3610,"Taron Egerton
Jamie Bell
Richard Madden
Bryce Dallas Howard
Gemma Jones",Dexter Fletcher,Lee Hall,"Adam Bohling
 David Furnish
 Michael Gracey
 Elton John
 Brian Oliver
 David Reid
 Claudia Schiffer
 Steve Hamilton Shaw
 Matthew Vaughn",121.0,7.3,140521,69.0,"993 user
355 critic
","UK
USA
Canada",English,Paramount Pictures,
32,tt0437086,1887340033,Alita: Battle Angel,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",2019,85838210,404980543,28525613.0,170000000.0,3790.0,"Feb 14, 2019",PG-13,747,3802,"Rosa Salazar
Christoph Waltz
Jennifer Connelly
Mahershala Ali
Ed Skrein",Robert Rodriguez,"James Cameron
 Laeta Kalogridis
 Yukito Kishiro","James Cameron
 Jon Landau
 David Valdes",122.0,7.3,230394,53.0,"2,815 user
379 critic
","USA
Japan
Canada",English,Twentieth Century Fox,"A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is."
33,tt6977338,1275299329,Good Boys,"Adventure
    
        Comedy",2019,83140306,111037232,21402605.0,20000000.0,3204.0,"Aug 16, 2019",R,140,3458,"Jacob Tremblay
Keith L. Williams
Brady Noon
Molly Gordon
Midori Francis",Gene Stupnitsky,"Lee Eisenberg
 Gene Stupnitsky","Dan Clarke
 Lee Eisenberg
 Josh Fagen
 Brady Fujikawa
 Evan Goldberg
 Nathan Kahane
 Kelli Konop
 John Powers Middleton
 John Phillips
 Seth Rogen
 Beth Stelling
 James Weaver",90.0,6.7,60938,,"601 user
175 critic
",USA,English,Universal Pictures,"Three 6th grade boys ditch school and embark on an epic journey while carrying accidentally stolen drugs, being hunted by teenage girls, and trying to make their way home in time for a long-awaited party."
